85 , 樱园的玻尔兹曼机 , bigdataminer 、邪魅酷霸拽的花伦哥哥 、luke , 武汉大学 , 184.94 , 2015-07-20 
86 , dataterminator , NUAAer 、xingye , 南京航空航天大学 , 184.90 , 2015-07-20 
87 , 静水流深123 , 静水流深 , 广西师范大学 , 184.88 , 2015-07-20 
87 , guowei , guowei000 , 江南大学 , 184.88 , 2015-07-20 
89 , Nova Heart , Beautiful Boys 、天池aaa , 浙江大学 , 184.45 , 2015-07-20 
90 , ShenYangHot , TreeNewBee 、yude , 天津大学 , 184.35 , 2015-07-20 
91 , BIT_STAT_PHD , k风 , 北京理工大学 , 184.32 , 2015-07-20 
92 , 小绿叶 , 小绿叶 , 上海交通大学 , 184.31 , 2015-07-20 
93 , </Scorpion> , ReLoad 、gpy531 、龙前尘 , 东南大学 , 183.97 , 2015-07-20 
94 , 小伙子们你们很吊呀 , Liberty , 东南大学 , 183.84 , 2015-07-20 
95 , 2加2 , 2加2 , 西安电子科技大学 , 183.84 , 2015-07-20 
96 , 快乐的小金牛 , yhdlala , 西安电子科技大学 , 183.76 , 2015-07-20 
97 , 蟹堡王 , 大星 , 哈尔滨工业大学 , 183.59 , 2015-07-20 
98 , 不要太在意名字 , 小胖子要减肥 、若尘 、Hi , 杭州电子科技大学 , 183.44 , 2015-07-20 
99 , 牛刀小试 , alexwolf 、HumoLudens 、了了 , 兰州大学 , 183.43 , 2015-07-20 
100 , runningteam , 会长 、竹韵潇潇 、monologue , 东南大学 , 182.95 , 2015-07-20 
101 , JideQian , Jide 、ReadMe 、CG , 中国科学院 , 182.81 , 2015-07-20 
102 , 帝都仰望星空大学 , DesTiny 、tlaw 、h2597650 , 中国科学院 , 182.79 , 2015-07-20 
103 , Duang~Duang , Duang~Duang , 华中科技大学 , 182.74 , 2015-07-20 
104 , ustcsjc , aganlengzi , 中国科学技术大学 , 182.55 , 2015-07-20 
105 , 1/inf , 大邪神 、inf , 北京邮电大学 , 182.16 , 2015-07-20 
106 , Lucky Loser , Shadow1992 、ZakiW 、freeshire , 南京航空航天大学 , 182.09 , 2015-07-20 
107 , 小菜鸟00 , 小菜鸟 , 山东大学 , 182.07 , 2015-07-20 
108 , 后来 , 关公风月 , 华南理工大学 , 182.05 , 2015-07-20 
109 , 加油！！！ , lixianhappy , 浙江大学 , 181.84 , 2015-07-20 
110 , 海南芒果 , Mammoth 、大苹果 , 华中科技大学 , 181.50 , 2015-07-20 
111 , SDL , Derek_Xu 、bearrrl 、lhxandcxy , 华南理工大学 , 181.30 , 2015-07-20 
112 , sauce buyer , windpls 、dami , 浙江大学 , 181.26 , 2015-07-20 
113 , IT_UI_2 , farzane , Overseas-Isfaha... , 181.07 , 2015-07-20 
114 , 小心眼 , 小心眼 , 电子科技大学 , 180.49 , 2015-07-20 
115 , pcgogogo , pcgogogo , 同济大学 , 180.32 , 2015-07-20 
116 , stephanieleong , Andos 、Stephanie 、kangkona , 中国科学技术大学 , 180.28 , 2015-07-20 
117 , CHLL , JingCh , 中国科学技术大学 , 180.25 , 2015-07-20 
118 , 51August , august 、战机王子 、llh , 北京航空航天大学 , 180.16 , 2015-07-20 
119 , cmxyql , shiwei 、Yuri 、kevinchennju , 南京大学 , 179.97 , 2015-07-20 
120 , 艺术大师 , 功夫小子 , 中国科学院 , 179.72 , 2015-07-20 
121 , Lakeside of Baikal , 潜卧终南 , 西安电子科技大学 , 179.66 , 2015-07-20 
