209, mangolzy , mangolzy , 浙江大学 ,183.91, 2015-07-13 
210,1718, SMOOD , 重庆大学 ,183.73, 2015-07-14 
211, 天涯海角 , Amada venci , 三峡大学 ,183.7, 2015-07-14 
212, mayi , ni , 浙江大学 ,183.61, 2015-07-14 
213, MAM , zater 、葉介山 , 台湾静宜大学 ,182.74, 2015-07-15 
214, xdOmega , lqchen 、tangzedong , 西安电子科技大学 ,182.69, 2015-07-07 
215, 草帽海贼团 , tcl , 北京工商大学 ,182.52, 2015-07-15 
216, 鹏鹏 , 鹏鹏程 , 重庆理工大学 ,182.4, 2015-07-13 
217, 弄不林清 , Duang 、四维御寒 、安安 , Overseas-The Un... ,182.2, 2015-07-15 
218, 钢镚的狗粮靠你了 , 为了钢镚的狗粮 , 吉林大学 ,182.2, 2015-07-15 
218, qyseu , 羊崽崽 , 东南大学 ,182.2, 2015-07-04 
218, 灯塔水母 , 菩提无数 、amandus 、zyg , 中国科学院 ,182.2, 2015-07-10 
218, 秦关 , 秦关 , 南京大学 ,182.2, 2015-07-15 
218, 小牛狂奔 , NEWMAN 、dfmz 、基因突变 , 沈阳理工 ,182.2, 2015-07-14 
218, sutdpioneer , yhow 、Jon 、patientpig , Overseas-Singap... ,182.2, 2015-07-08 
218, EDUMXXX , AMM 、呀呼嘿嘿 , Overseas-Univer... ,182.2, 2015-07-15 
218, 天天开心123 , justdo , 哈尔滨工业大学 ,182.2, 2015-07-14 
226, FighterUSTC , sunshinegirl 、Fighter , 中国科学技术大学 ,182.2, 2015-07-06 
226, 成为海贼王的男人们 , icybug 、hcdth011 、骓逸 , 中国科学技术大学 ,182.2, 2015-07-13 
226, 基乎 , s君 , 西安交通大学 ,182.2, 2015-07-15 
226, lukaFans , luka花恋蝶 , 东南大学 ,182.2, 2015-07-06 
226, ofelia , xiaojiang_ustc 、Lbing , 中国科学技术大学 ,182.2, 2015-07-11 
226, ~~笑笑~~ , 小小子 , 北京师范大学 ,182.2, 2015-07-06 
226, ATE队 , 村长 、zhlren 、大数据走起 , 北京航空航天大学 ,182.2, 2015-07-15 
226, zjucontrol , frank02 、tangxueping 、光速乌龟 , 浙江大学 ,182.2, 2015-07-15 
226, 大兔齐齐 , 大兔齐齐 , 中国科学技术大学 ,182.2, 2015-07-04 
226, AxiomOfChoice , zornlemma , 南京大学 ,182.2, 2015-07-14 
226, 逗猫 , tom555cat 、zhuzz 、Spike , 神州数码 ,182.2, 2015-07-15 
226, 哎哟 , 油油的大脸 、大口吃肉 、learnerzhang , 中央民族大学 ,182.2, 2015-07-15 
226, early_bird , QY 、graceLuo 、Merlin , 北京航空航天大学 ,182.2, 2015-07-14 
226, 我是猴子请来的逗比吗 , 卓文君与司马狗儿 、DevKyle , 北京邮电大学 ,182.2, 2015-07-04 
226, Newtype2 , Stark , 广州视源 ,182.2, 2015-07-15 
226, 猩球大战 , 猩猩猩猩 、ChrisCoco 、爽 , 北京航空航天大学 ,182.2, 2015-07-15 
226, 食堂真难吃 , 小电饭锅 、pkufool , 北京大学 ,182.2, 2015-07-14 
226,520, aspire 、超级无敌小虾 、菠萝小花 , 浙江大学 ,182.2, 2015-07-10 
226, 天上掉馅饼 , zxlzr 、zjuchenxi 、ecustwm , 浙江大学 ,182.2, 2015-07-15 
226, 尾巴 , TailShi 、KendaG 、tianjun.ml , 中国科学院 ,182.2, 2015-07-15 
226, 十宿大饼鸡蛋队 , sydney 、nkzyc 、taurusy , 南开大学 ,182.2, 2015-07-05 
226, 1号选手 , littlekid 、随风飘荡飞 、NullPointer , 杭州电子科技大学 ,182.2, 2015-07-03 
226, WiseData , earthboy , 中南财经政法大学 ,182.2, 2015-07-15 
226, 一生一世 , 凤舞九天 , 三峡大学 ,182.2, 2015-07-10 
226, BraveLee , Brave 、Au_Wei 、yudesong , 中山大学 ,182.2, 2015-07-13 
226, XiaoAli , Quant超 、Hank668 、sara jing , 中国科学技术大学 ,182.2, 2015-07-14 
226, DGL , Yuliya 、dj 、Jenny99999 , 澳门大学 ,182.2, 2015-07-15 
226, 小心眼 , 小心眼 , 电子科技大学 ,182.2, 2015-07-12 
226, HJNLCF , MusicLoveGreen , Overseas-New Yo... ,182.2, 2015-07-14 
226, coder.chenzhi , coder.chenzhi , 浙江大学 ,182.2, 2015-07-15 
226, 飞飞爱飞飞 , 飞飞爱飞飞 , 南京航空航天大学 ,182.2, 2015-07-15 
257, 电脑随机 , 电脑随机 , 大连理工大学 ,182.2, 2015-07-08 
258, Diesel , Diesel , 天津大学 ,182.2, 2015-07-03 
259, 佳凝若兮 , 佳凝若兮 , 杭州电子科技大学 ,182.2, 2015-07-14 
259, 蝶岛之蓝 , Appendix , 山东大学 ,182.2, 2015-07-15 
261, sesame , 杨菁林asp , 清华大学 ,182.19, 2015-07-10 
262, 未来战队 , jacob 、sethbrin , 中国科学院 ,182.01, 2015-07-07 
263, 想起个酷炫的名字 , 卖鱼的哲学 、zheyejs , 吉林大学 ,181.84, 2015-07-15 
264, 云中云305 , 云中云 , 云南财经 ,180.83, 2015-07-10 
265, Songfit , Songfit , 北京工商大学 ,180.45, 2015-07-15 
266, wxdy , 微笑的鱼 、tiny2013 、magic_qlj , 广西师范大学 ,180.05, 2015-07-11 
267, 大徒儿 , 师傅加油 , 西安电子科技大学 ,180.01, 2015-07-07 
268, Fibre , lucidyang 、kinder , 中国科学院 ,179.89, 2015-07-07 
269, 勇往直前 , moonasun , 湖北经济学院 ,179.19, 2015-07-06 
270, heheda , 西巴巴 , 南京大学 ,179.18, 2015-07-15 
271, 逗豆 , bean bean , 东南大学 ,178.65, 2015-07-15 
272, 云随风动 , 赤羽清英 、CC喵帕斯 , 电子科技大学 ,178.6, 2015-07-14 
273, 樱花~~ , 七竹33 , 武汉大学 ,178.1, 2015-07-15 
274, llqzxj , haojj , 广西师范大学 ,177.98, 2015-07-13 
275, 必胜客！ , addiehuang 、daodao 、离子803 , 上海交通大学 ,177.87, 2015-07-05 
276, 醉 , 醉 , 杭州电子科技大学 ,177.7, 2015-07-15 
277, 贝壳KDD1 , joshua the seeker 、地猫 、海天一色 , 北京科技大学 ,177.53, 2015-07-14 
278, Mahdieh , Mahdieh , Overseas-Isfaha... ,177.43, 2015-07-13 
279, nikoseven , nikoseven , 杭州电子科技大学 ,177.01, 2015-07-10 
280, IT_UI_3 , Sadreddin , Overseas-Isfaha... ,176.88, 2015-07-13 
281, Wowwow , cherishzhang , 中国科学院 ,176.38, 2015-07-11 
282, 鹰击长空 , jacksonmanlee 、Newthing , 华中科技大学 ,175.95, 2015-07-07 
283, Overfit , nickrao , Overseas-Univer... ,175.94, 2015-07-09 
284, LCY , 坏坏的我 、huimchen 、DragonKnight , 北京邮电大学 ,175.8, 2015-07-14 
285, predictor , 王老醯儿 , 华东师大 ,174.9, 2015-07-09 
286, lancezhange , lance 、fypp , 南开大学 ,174.05, 2015-07-15 
287, colorful world , linxingxing 、zhaokelu , 温州大学 ,172.44, 2015-07-15 
288, Bazinga , Coeus 、三三 , 太原理工 ,171.21, 2015-07-15 
289, Bug Club , Hubery.Li , 复旦大学 ,168.9, 2015-07-05 
290, 心中有数据 , 曹老大 、Joax 、黑胡子 , 长沙理工 ,168.9, 2015-07-15 
291, 秒秒种蘑菇 , 乡下野老鼠 , 复旦大学 ,168.32, 2015-07-15 
292, 才能撑不起野心 , 才能撑不起野心 , 华中科技大学 ,167.76, 2015-07-15 
293, aabbcc , per0910 , 其它-国防科学技术大学 ,167.67, 2015-07-08 
294, O.O , 挖掘机哪家强 、Cal 、ICARUS , 中国科学院 ,167.06, 2015-07-04 
295, Supercalifragilisticexpialidocious , itsuper7 、daydaykristy , 香港城市大学 ,163.31, 2015-07-10 
296, NESC-team , 大鹏展翅 、白衣的皇马 、lqmoon436 , 浙江大学 ,158.73, 2015-07-15 
297, Prophet , fanbotao 、hxvicky 、fabuler , 清华大学 ,158.72, 2015-07-15 
